index,id,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old,dayofweek,day,month
1811,15171,2,2.0,1410,12282,1.5,0,0,5,8,1410,0,1909,1988,200.5242,5.073999999999998,1410,8931,0,2,6
1812,10837,2,1.0,1210,4800,1.0,0,0,3,8,1060,150,1950,0,200.5625,4.6839999999999975,1380,4800,0,2,6
1813,17590,1,1.0,720,6000,1.0,0,0,3,6,720,0,1940,0,200.5266,4.6839999999999975,1040,6000,0,2,6
1814,1894,4,2.75,3270,12880,2.0,0,0,3,9,3270,0,2014,0,200.6679,4.827999999999988,2420,7505,0,2,6
1815,1193,3,2.5,1495,936,3.0,0,0,3,8,1405,90,2006,0,200.593,4.704999999999998,1495,1186,0,2,6
1816,15167,3,2.5,2080,4828,2.0,0,0,3,8,2080,0,2002,0,200.3737,4.867999999999995,2190,4620,0,2,6
1817,631,3,2.25,1410,1290,2.0,0,0,3,7,1290,120,2004,0,200.5345,4.930999999999997,1490,1380,0,2,6
1818,2435,3,1.0,960,6634,1.0,0,0,3,6,960,0,1952,0,200.7264,4.689999999999999,1570,7203,0,2,6
1819,1136,3,2.0,1750,15500,1.0,0,0,3,7,1490,260,1982,0,200.5887,4.935000000000001,2450,50094,0,2,6
1820,8650,3,2.0,1720,5525,1.0,0,2,5,7,960,760,1941,0,200.55900000000003,4.7020000000000115,1760,5525,0,2,6
1821,1231,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,200.5586,4.688999999999994,2140,5592,0,2,6
1822,15517,3,2.75,2180,7519,1.0,0,0,4,7,1310,870,1981,0,200.6959,4.875,1510,7107,0,2,6
1823,5729,3,1.0,950,4250,1.5,0,0,5,6,950,0,1948,0,200.609,4.692999999999998,2130,5120,0,2,6
1824,5235,4,2.75,2150,9915,1.0,0,0,5,8,1240,910,1976,0,200.5378,4.829999999999998,1980,9325,0,2,6
1825,11463,4,2.5,1920,8497,2.0,0,0,3,8,1920,0,1998,0,200.2608,4.790999999999997,1940,8436,0,2,6
1826,13155,5,3.25,3160,13238,2.0,0,0,5,8,3160,0,1972,0,200.5373,4.7760000000000105,2360,12042,0,2,6
1827,18165,4,2.5,2220,7064,2.0,0,0,3,8,2220,0,1988,0,200.5716,4.977999999999994,2220,7451,0,2,6
1828,16705,3,1.5,1840,9990,2.0,0,0,5,8,1840,0,1961,0,200.7145,4.631,2100,12474,0,2,6
1829,1958,4,2.25,1990,4600,1.5,0,2,4,8,1420,570,1932,0,200.5638,4.6200000000000045,1810,5750,0,2,6
1830,9901,3,2.5,2290,3475,2.0,0,0,3,9,2290,0,2006,0,200.5551,4.998999999999995,2340,3626,0,2,6
1831,4065,3,1.75,1890,7004,1.0,0,0,3,7,1290,600,1965,0,200.5557,4.719999999999999,1440,5378,0,2,6
1832,12797,3,2.5,1960,7200,1.0,0,0,4,8,980,980,1940,0,200.5655,4.730000000000004,1440,7200,0,2,6
1833,14032,2,1.0,1110,6800,1.0,0,0,5,7,1000,110,1947,0,200.7184,4.644999999999996,1410,6963,0,2,6
1834,14730,3,2.25,2130,8721,1.0,0,0,3,8,1570,560,1987,0,200.4202,4.796000000000007,2130,9477,0,2,6
1835,5596,3,1.5,1120,6900,1.0,0,0,5,7,1120,0,1956,0,200.6023,4.867999999999995,1300,7000,0,2,6
1836,10414,4,2.0,1850,7560,1.0,0,0,4,7,1540,310,1978,0,200.3666,4.722999999999999,1620,7658,0,2,6
1837,16700,3,2.5,2730,5832,2.0,0,0,3,9,2730,0,1998,0,200.6216,4.838999999999999,2360,5832,0,2,6
1838,7086,3,1.75,2160,6272,1.0,0,0,4,8,1390,770,1960,0,200.6777,4.694000000000003,1290,5376,0,2,6
1839,17297,3,2.5,2240,6396,2.0,0,0,3,7,2240,0,2002,0,200.5356,5.119,2610,5128,0,2,6
1840,1718,4,3.5,4370,8510,2.0,0,1,3,10,3610,760,2003,0,200.5876,4.796000000000007,2960,10347,0,2,6
1841,11003,3,1.0,950,13475,1.0,0,0,3,7,950,0,1950,0,200.7543,4.694000000000003,1240,8910,0,2,6
1842,12285,5,2.5,3990,3839,1.0,0,0,4,8,1990,2000,1962,0,200.6236,4.701000000000008,2090,5000,0,2,6
1843,8584,2,2.5,1380,1073,2.0,0,0,3,7,1140,240,2011,0,200.5462,4.631,1580,2036,0,2,6
1844,10573,3,1.75,1990,5650,1.0,0,1,3,7,1320,670,1963,0,200.5086,4.747999999999991,2130,5650,0,2,6
1845,3661,2,1.0,1170,6000,1.0,0,0,4,7,970,200,1941,0,200.6994,4.646000000000001,2130,6002,0,2,6
1846,280,3,1.5,1790,8203,1.5,0,1,3,7,1790,0,1910,0,200.5768,4.5970000000000075,1960,6047,0,2,6
1847,12563,4,2.5,2910,7631,2.0,0,2,3,9,2910,0,2006,0,200.3552,4.998999999999995,3190,5552,0,2,6
1848,3104,4,1.5,1840,4337,2.0,0,0,4,8,1840,0,1917,0,200.6312,4.692999999999998,2250,4337,0,2,6
1849,2785,3,2.5,2230,5750,2.0,0,0,3,9,2230,0,2003,0,200.6938,4.787000000000006,1900,8238,0,2,6
1850,16560,5,2.75,2910,36250,1.0,0,0,3,8,1590,1320,1977,0,200.5916,4.923999999999992,2910,37376,0,2,6
1851,19016,2,2.5,2210,6327,1.0,0,0,3,8,2210,0,2003,0,200.7114,4.969999999999999,2170,6327,0,2,6
1852,6501,3,1.0,1200,9936,1.0,0,0,4,6,1200,0,1969,0,200.3609,4.9710000000000045,1200,10189,1,3,6
1853,11390,3,2.0,2050,9000,1.0,0,0,4,7,2050,0,1951,0,200.5885,4.754999999999996,2910,8856,1,3,6
1854,12944,3,2.5,1350,3068,2.0,0,0,3,7,1350,0,1991,0,200.6099,4.707000000000008,1900,4000,1,3,6
1855,12229,3,2.0,2140,4923,1.0,0,0,4,8,1070,1070,1928,0,200.6902,4.661000000000001,1470,4923,1,3,6
1856,13972,3,1.5,1180,9048,1.0,0,0,3,7,1180,0,1960,0,200.4327,4.672000000000012,1460,8942,1,3,6
1857,2579,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,0,200.6136,4.701000000000008,1590,3840,1,3,6
1858,3550,4,2.5,2170,9600,1.0,0,0,3,7,1460,710,1980,0,200.6789,4.8839999999999995,1940,8400,1,3,6
1859,3748,5,1.0,2550,4623,2.5,0,0,4,9,2550,0,1905,0,200.6092,4.706000000000003,1570,3875,1,3,6
1860,15814,3,2.0,1440,5600,1.0,0,0,4,6,720,720,1942,2007,200.4947,4.814999999999999,1120,5700,1,3,6
1861,10154,3,3.0,2080,10521,1.5,0,0,3,9,2080,0,2004,0,200.6987,4.772000000000006,3730,11840,1,3,6
1862,10542,5,2.75,2040,7488,1.0,0,0,4,7,1200,840,1969,0,200.7289,4.827999999999988,1530,7488,1,3,6
1863,9191,3,1.75,2250,26337,1.0,0,0,3,8,2250,0,1980,0,200.3032,4.8770000000000095,1830,26337,1,3,6
1864,14970,3,1.75,1660,9600,1.0,0,0,3,8,1380,280,1981,0,200.7601,4.832999999999998,2030,9500,1,3,6
1865,19063,2,2.5,2680,11214,1.0,0,0,3,9,2680,0,2006,0,200.7078,4.981000000000009,2305,6908,1,3,6
1866,13251,3,2.25,3800,33825,1.0,0,0,4,10,3330,470,1976,0,200.3797,4.847999999999999,3470,14484,1,3,6
1867,6917,4,3.75,2930,3200,1.5,0,0,5,9,2130,800,1925,0,200.643,4.6410000000000045,1900,4320,1,3,6
1868,6227,3,2.0,1410,7622,1.0,0,0,4,7,1410,0,1983,0,200.4273,4.852999999999994,1830,8330,1,3,6
1869,17101,3,1.0,1250,15603,1.0,0,0,4,7,1250,0,1959,0,200.5093,4.827999999999988,1720,10220,1,3,6
1870,6093,3,2.5,2430,54059,2.0,0,0,3,10,2430,0,1987,0,200.4664,5.007999999999996,2910,49658,1,3,6
1871,8754,4,3.75,4130,12320,2.0,0,0,3,11,4130,0,2001,0,200.5194,4.8489999999999895,3690,11227,1,3,6
1872,10702,4,2.5,2870,12648,2.0,0,0,4,9,2870,0,1986,0,200.5632,4.982999999999991,2560,12648,1,3,6
1873,443,5,3.5,3490,9680,2.0,0,4,3,9,2460,1030,1980,0,200.7757,4.6089999999999955,3080,13489,1,3,6
1874,17845,3,1.0,1060,9600,1.0,0,0,4,6,1060,0,1962,0,200.2878,4.642000000000009,1060,9604,1,3,6
1875,9508,4,2.5,2790,45902,2.0,0,0,3,9,2790,0,1987,0,200.7674,4.9140000000000015,2890,42421,1,3,6
1876,19990,4,2.25,3720,12384,1.0,0,2,5,8,1860,1860,1970,0,200.5836,4.926000000000002,3180,15541,1,3,6
1877,12519,4,2.5,1830,5175,2.0,0,0,3,7,1830,0,2003,0,200.3565,4.9839999999999955,1830,5175,1,3,6
1878,5671,3,2.25,1680,57063,2.0,0,0,4,8,1680,0,1989,0,200.4669,5.2349999999999985,1910,57063,1,3,6
1879,1164,5,2.5,2090,4698,2.0,0,0,3,7,2090,0,1998,0,200.3538,4.974999999999994,2070,4698,1,3,6
1880,4411,6,1.5,2550,33740,1.0,0,0,4,8,1750,800,1958,0,200.3222,4.637999999999991,2010,28200,1,3,6
1881,4049,2,1.0,1230,6600,1.0,0,0,3,7,1130,100,1906,0,200.5573,4.717999999999988,1260,5060,1,3,6
1882,19744,3,2.5,2110,4099,2.0,0,0,3,8,2110,0,2001,0,200.7508,4.829999999999998,2110,4871,1,3,6
1883,20515,3,2.25,1840,3500,1.5,0,0,5,8,1540,300,1910,0,200.6063,4.707999999999998,1800,3300,1,3,6
1884,3361,4,2.5,3150,5886,2.0,0,0,3,8,3150,0,2014,0,200.4787,4.877999999999986,2650,5886,1,3,6
1885,13208,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,1990,0,200.3875,4.838999999999999,2350,7691,1,3,6
1886,12872,3,1.0,1300,6710,1.0,0,0,4,6,1300,0,1952,0,200.5851,4.757999999999996,1630,9946,1,3,6
1887,1680,2,2.5,1240,2689,2.0,0,0,3,7,1240,0,1986,0,200.3236,4.677000000000007,1430,3609,1,3,6
1888,1254,3,2.5,1720,99916,2.0,0,0,4,7,1720,0,1990,0,200.3391,4.907000000000012,1340,73180,1,3,6
1889,7456,4,4.25,2360,57514,2.0,0,0,4,8,2360,0,1939,1987,200.2843,4.706000000000003,2037,35733,1,3,6
1890,12453,3,2.25,1540,5338,1.0,0,0,5,7,770,770,1954,0,200.6942,4.695999999999998,1680,6525,1,3,6
1891,752,3,2.0,1880,10758,1.0,0,0,5,6,940,940,1952,0,200.5091,4.856000000000009,2060,21000,1,3,6
1892,15916,4,2.5,2240,3712,2.0,0,0,3,8,2240,0,2014,0,200.3551,4.938999999999994,2530,4315,1,3,6
1893,12088,3,1.75,1370,3850,1.0,0,0,5,7,770,600,1911,1988,200.6374,4.7210000000000045,1390,3600,1,3,6
1894,14454,3,2.0,1080,7236,1.0,0,0,5,7,1080,0,1947,0,200.7143,4.680000000000007,1120,8008,1,3,6
1895,13658,3,2.0,1200,9566,1.0,0,0,3,7,1200,0,1995,0,200.2649,4.747999999999991,1590,9518,1,3,6
1896,15793,2,1.75,1220,5000,1.0,0,0,5,7,860,360,1921,0,200.4906,4.796000000000007,1120,5000,1,3,6
1897,16090,2,1.0,720,4840,1.0,0,0,4,6,720,0,1947,0,200.5534,4.625,1510,4840,1,3,6
1898,7898,5,2.75,2740,5616,1.5,0,0,5,7,1670,1070,1925,0,200.6866,4.682999999999994,1600,4592,1,3,6
1899,319,4,3.5,2790,10125,1.5,0,0,5,8,2790,0,1985,0,200.5651,4.780000000000001,2570,10125,1,3,6
1900,11527,5,2.75,3040,10257,2.0,0,0,3,10,3040,0,1993,0,200.5531,4.881,2860,9327,1,3,6
1901,3137,4,2.25,2290,5350,2.0,0,0,4,9,2120,170,1958,0,200.6428,4.588999999999999,2910,5350,1,3,6
1902,20113,5,2.75,2481,4045,2.0,0,0,3,8,2481,0,2014,0,200.2602,4.716000000000008,2363,4175,1,3,6
1903,6997,3,1.75,1340,16480,1.0,0,0,4,7,1340,0,1968,0,200.364,4.837999999999994,1520,10451,1,3,6
1904,14223,3,2.25,1870,9000,1.0,0,0,3,7,1440,430,1978,0,200.7373,4.802000000000007,1870,8640,1,3,6
1905,18692,2,1.0,1170,10621,1.0,0,0,3,7,1170,0,1963,0,200.497,5.219999999999999,1340,9832,1,3,6
1906,20166,2,1.75,1370,5125,1.0,0,0,5,6,1370,0,1944,0,200.6926,4.6539999999999955,1200,5100,1,3,6
1907,14270,3,1.0,1110,7962,1.0,0,0,3,7,1110,0,1962,0,200.5035,4.6400000000000015,1200,8094,1,3,6
1908,19355,3,1.75,1620,4200,1.0,0,0,5,7,830,790,1945,0,200.6743,4.715000000000003,1580,5000,1,3,6
1909,3616,3,1.75,2220,132858,1.0,0,0,3,7,1110,1110,1988,0,200.4853,4.966000000000008,2130,77536,1,3,6
1910,10202,3,3.25,2780,4002,2.0,0,0,3,8,2780,0,2009,0,200.7348,5.033999999999992,1890,4090,1,3,6
1911,6846,5,2.0,2120,137565,1.5,0,0,3,7,2120,0,1913,0,200.4558,4.492999999999995,2120,157123,1,3,6
1912,6587,3,2.25,2090,12112,2.0,0,0,3,8,2090,0,1983,0,200.7015,4.8700000000000045,1760,12112,1,3,6
1913,8246,3,1.75,1250,6041,1.5,0,0,5,7,1250,0,1942,0,200.69,4.695999999999998,1180,6042,1,3,6
1914,9725,4,3.0,4590,9150,2.0,0,0,3,10,3490,1100,1981,0,200.7234,4.627999999999986,2910,12348,1,3,6
1915,18721,3,1.75,1810,3000,1.5,0,0,4,7,1810,0,1903,0,200.6599,4.6370000000000005,1140,3000,1,3,6
1916,3367,5,2.75,2670,3800,2.0,0,0,3,8,2670,0,2014,0,200.4783,4.8770000000000095,2670,3800,1,3,6
1917,6784,4,2.5,3030,9687,2.0,0,0,3,8,2020,1010,1998,0,200.485,5.201000000000008,2050,10193,1,3,6
1918,19599,3,2.0,1530,8700,1.0,0,0,4,7,1530,0,1970,0,200.4529,4.792999999999992,1960,7600,1,3,6
1919,13853,4,2.25,2220,8872,1.0,0,0,4,8,1110,1110,1961,0,200.5491,4.829999999999998,2220,9106,1,3,6
1920,11411,3,2.5,2370,11172,2.0,0,0,3,9,2370,0,1993,0,200.5345,4.820999999999998,2550,11558,1,3,6
1921,6659,3,2.5,2190,4882,2.0,0,0,3,9,2190,0,1999,0,200.7641,4.694000000000003,2190,7055,1,3,6
1922,1983,3,2.25,1450,4706,2.0,0,0,3,7,1450,0,2009,0,200.761,4.7679999999999865,1490,4667,1,3,6
1923,11144,3,1.5,1200,4800,1.0,0,0,4,7,1200,0,1962,0,200.6084,4.86399999999999,1510,7668,1,3,6
1924,17458,4,2.75,3120,7644,2.0,0,0,3,10,3120,0,2010,0,200.5156,5.1160000000000005,2980,6050,1,3,6
1925,20548,3,2.0,1360,5120,1.5,0,0,4,6,910,450,1924,0,200.5587,4.6070000000000135,1440,5120,1,3,6
1926,18215,3,2.5,2600,7210,2.0,0,0,3,8,2600,0,1989,0,200.5123,4.8489999999999895,2350,7225,1,3,6
1927,17549,4,2.5,2200,4000,2.0,0,0,5,8,1430,770,1908,0,200.6402,4.629999999999996,2100,4000,1,3,6
1928,3773,3,1.5,1660,8797,1.0,0,0,4,7,1660,0,1956,0,200.5892,4.7979999999999885,2350,10053,1,3,6
1929,11708,4,2.75,1550,4000,1.5,0,0,3,9,1550,0,1930,0,200.6596,4.719999999999999,2120,4000,1,3,6
1930,18327,2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1940,0,200.5008,4.6339999999999995,1520,7525,1,3,6
1931,2591,3,2.25,1660,6000,1.0,0,0,3,7,1110,550,1979,0,200.6113,4.702999999999988,1440,4080,1,3,6
1932,4270,3,3.25,1530,1602,2.0,0,0,3,8,1140,390,2013,0,200.5555,4.637999999999991,1450,1198,1,3,6
1933,7151,2,2.5,1140,1182,3.0,0,0,3,8,1140,0,2007,0,200.6713,4.617000000000004,1290,1189,1,3,6
1934,1886,4,2.5,2961,12146,2.0,0,0,3,9,2961,0,1998,0,200.5839,4.947999999999993,2620,17749,1,3,6
1935,12571,3,1.75,1590,27200,1.5,0,0,4,6,1590,0,1926,0,200.4238,4.947999999999993,1820,74052,1,3,6
1936,4946,3,2.5,2290,2798,3.0,0,0,4,9,2290,0,1953,1983,200.641,4.685000000000001,2260,5000,1,3,6
1937,12913,3,1.0,1030,9120,1.0,0,0,3,7,1030,0,1961,0,200.3607,4.709000000000003,1470,10220,1,3,6
1938,7851,2,1.0,940,5375,1.0,0,0,4,5,940,0,1952,0,200.4206,4.676000000000002,1200,7500,1,3,6
1939,3404,3,3.0,2340,5002,2.0,0,0,3,8,2340,0,2013,0,200.4831,5.227000000000004,2790,5375,1,3,6
1940,17306,3,2.5,1970,4036,2.0,0,0,4,7,1970,0,2003,0,200.5335,5.131,1960,5020,1,3,6
1941,8027,3,2.75,2390,9313,1.0,0,0,5,8,1390,1000,1942,0,200.7209,4.668999999999997,2390,12712,1,3,6
1942,2513,4,2.25,1790,7203,1.0,0,0,4,7,1110,680,1973,0,200.7709,4.706000000000003,2270,9000,1,3,6
1943,16328,3,1.0,1040,6860,2.0,0,0,3,6,1040,0,1942,0,200.5121,4.625,1030,6512,1,3,6
1944,16151,3,1.75,2880,18296,1.0,0,0,3,8,1580,1300,1958,0,200.4881,4.718999999999994,1380,9592,1,3,6
1945,2893,3,1.75,1970,10270,1.0,0,0,4,8,1970,0,1966,0,200.3619,4.715000000000003,1970,8400,1,3,6
1946,12938,3,1.0,1030,4958,1.0,0,0,5,7,1030,0,1952,0,200.6647,4.722999999999999,2230,6987,1,3,6
1947,2957,3,2.25,1765,7652,2.0,0,0,3,7,1765,0,1996,0,200.3072,4.672000000000012,1765,7719,1,3,6
1948,17600,3,1.0,1320,8220,1.0,0,0,3,7,1320,0,1959,0,200.3697,4.6910000000000025,1320,7920,1,3,6
1949,2260,3,1.75,2000,10182,1.0,0,0,5,7,1400,600,1963,0,200.6616,4.825000000000003,2050,10182,1,3,6
1950,14924,4,2.5,2620,9873,2.0,0,0,3,8,2620,0,1987,0,200.5822,4.948999999999998,2520,9935,1,3,6
1951,17060,4,2.5,1960,14242,1.0,0,1,4,8,1290,670,1958,0,200.4947,4.631,2490,10907,1,3,6
1952,588,5,2.5,2070,12000,1.0,0,0,4,7,1340,730,1967,0,200.62599999999998,4.896000000000001,2090,12000,1,3,6
1953,1301,3,2.0,2060,4040,1.0,0,0,4,8,1120,940,1947,0,200.6798,4.647999999999996,1500,4000,1,3,6
1954,12326,4,2.0,2580,6000,1.0,0,0,5,9,1300,1280,1950,0,200.6514,4.587000000000003,2300,6200,1,3,6
1955,18211,3,2.25,1800,43647,1.0,0,0,4,8,1800,0,1976,0,200.7757,4.867999999999995,2480,25608,1,3,6
1956,1263,4,1.0,1540,115434,1.5,0,0,4,7,1540,0,1923,0,200.4163,4.780000000000001,2027,23522,2,4,6
1957,2011,1,1.0,790,13062,1.0,0,0,3,6,790,0,1942,0,200.4919,4.688999999999994,1240,7137,2,4,6
1958,19935,3,2.0,1990,3990,1.0,0,0,5,7,1130,860,1912,0,200.6572,4.667000000000002,1710,4000,2,4,6
1959,912,4,2.5,2150,7303,2.0,0,0,3,8,2150,0,2005,0,200.5109,4.817000000000006,1940,9569,2,4,6
1960,15893,3,3.25,1540,704,3.0,0,0,3,9,1540,0,2011,0,200.6177,4.692000000000006,1540,1456,2,4,6
1961,7564,3,1.0,910,4500,1.0,0,0,3,7,910,0,1948,0,200.6828,4.605000000000004,1370,5000,2,4,6
1962,15821,5,2.0,1750,10284,1.0,0,0,4,5,1750,0,1943,0,200.5094,4.817999999999998,1560,9010,2,4,6
1963,2877,3,1.0,1010,5400,1.0,0,0,3,6,1010,0,1959,0,200.5746,4.707000000000008,960,5400,2,4,6
1964,13254,3,1.75,2190,12626,2.0,0,0,4,8,2190,0,1978,0,200.3845,4.8460000000000045,3110,14592,2,4,6
1965,5513,3,1.75,2640,8000,1.0,0,3,4,9,1320,1320,1960,0,200.5826,4.753999999999991,2740,6000,2,4,6
1966,21202,4,2.5,2460,5091,2.0,0,0,3,9,2460,0,2003,0,200.45,4.878999999999991,2490,4750,2,4,6
1967,10099,3,1.0,920,14400,1.0,0,0,4,7,920,0,1977,0,200.2816,4.731000000000009,1170,9600,2,4,6
1968,17522,5,3.5,3880,13885,2.0,0,3,4,9,2540,1340,1979,0,200.5696,4.843999999999994,3690,13885,2,4,6
1969,7255,3,2.5,1520,2208,2.0,0,0,3,8,1040,480,2007,0,200.6419,4.626000000000005,1610,1618,2,4,6
1970,6999,1,1.0,650,15364,1.0,0,0,4,5,650,0,1967,0,200.3721,4.841000000000008,1630,7952,2,4,6
1971,18026,3,1.75,1460,10584,1.0,0,0,3,7,990,470,1997,0,200.49200000000002,4.682999999999994,1220,12012,2,4,6
1972,11563,5,2.5,2730,17240,1.0,0,0,5,7,1660,1070,1958,0,200.7646,4.732999999999991,2250,13200,2,4,6
1973,20461,4,2.25,2500,8500,1.0,0,0,4,8,1600,900,1978,0,200.5615,4.869,2290,8927,2,4,6
1974,2767,4,2.5,2700,9320,2.0,0,0,4,8,2700,0,1994,0,200.6861,4.802000000000007,2120,8056,2,4,6
1975,259,3,1.75,1530,10731,1.0,0,0,3,7,1530,0,1986,0,200.7655,4.756,2100,12593,2,4,6
1976,4522,3,1.5,2060,15837,1.5,0,0,3,6,2060,0,1903,0,200.4819,4.777000000000001,2190,8549,2,4,6
1977,15074,2,1.75,1500,6800,1.0,0,0,4,7,910,590,1942,0,200.7004,4.628999999999991,1450,6800,2,4,6
1978,16751,2,1.0,820,6250,1.0,0,0,4,5,820,0,1922,0,200.5479,4.6160000000000005,1300,6250,2,4,6
1979,20717,3,2.0,1540,7800,1.0,0,0,3,8,1540,0,2004,0,200.7041,4.712000000000003,1510,7800,2,4,6
1980,5616,3,1.75,1770,33224,1.0,0,0,4,8,1770,0,1968,0,200.3377,4.805999999999997,1690,22069,2,4,6
1981,18037,3,1.5,1420,4500,1.0,0,0,3,7,1420,0,1959,0,200.69400000000002,4.667999999999992,1540,6375,2,4,6
1982,14861,3,2.0,1800,12669,1.0,0,0,3,7,1800,0,1956,1990,200.6935,4.8270000000000115,1970,9775,2,4,6
1983,15141,3,2.5,1710,2300,2.0,0,0,3,8,1570,140,2005,0,200.6743,4.857999999999991,2120,2856,2,4,6
1984,9344,3,1.5,2080,5244,1.0,0,0,3,7,1190,890,1959,0,200.7144,4.707000000000008,1850,6982,2,4,6
1985,18676,3,2.5,2340,59058,1.0,0,0,3,8,2340,0,1985,0,200.4052,4.9720000000000075,2700,37263,2,4,6
1986,9233,3,1.0,1050,4160,1.0,0,0,4,7,1050,0,1925,0,200.6756,4.700000000000003,1580,3680,2,4,6
1987,2295,4,1.75,1720,7200,1.0,0,0,3,7,1220,500,1974,0,200.30599999999998,4.625,1790,7200,2,4,6
1988,15196,2,1.0,670,2378,1.0,0,0,3,5,670,0,1919,0,200.5769,4.627999999999986,700,2970,2,4,6
1989,7068,3,1.75,1840,5101,1.0,0,0,5,7,1040,800,1952,0,200.5585,4.682999999999994,1340,5000,2,4,6
1990,13196,3,1.75,1670,9600,1.0,0,0,5,8,1670,0,1961,0,200.5754,4.767000000000009,1900,9600,2,4,6
1991,6191,4,2.75,2540,7210,1.0,0,0,4,7,1600,940,1979,0,200.4601,4.834999999999994,1820,7766,2,4,6
1992,10845,2,1.75,1650,4000,1.0,0,0,4,7,950,700,1947,0,200.5622,4.680999999999997,1060,4110,2,4,6
1993,60,2,1.0,1500,18540,1.0,0,0,3,8,1500,0,1950,0,200.4727,4.718999999999994,1700,9355,2,4,6
1994,5323,3,2.5,1720,8755,1.0,0,0,3,8,1000,720,1983,0,200.3186,4.6089999999999955,1720,8690,2,4,6
1995,16987,4,2.5,2770,8642,2.0,0,0,4,9,2770,0,1987,0,200.6599,4.853999999999999,2670,9000,2,4,6
1996,20616,3,2.0,1350,11150,1.0,0,0,3,7,1110,240,1995,0,200.446,5.2239999999999895,1290,10043,2,4,6
1997,19645,6,2.75,2630,16411,1.0,0,0,4,8,1650,980,1974,0,200.6309,4.907000000000012,2250,12255,2,4,6
1998,17563,3,2.25,2560,41346,2.0,0,0,3,10,2560,0,1986,0,200.4871,4.935000000000001,3040,35395,2,4,6
1999,19887,3,2.0,1630,7599,1.0,0,0,3,10,1630,0,2006,0,200.6981,4.623999999999995,2030,7599,2,4,6
2000,10769,3,2.5,1820,4910,2.0,0,0,3,8,1820,0,1993,0,200.5703,5.003999999999991,2090,6668,2,4,6
2001,14595,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,200.543,4.719999999999999,1600,5766,2,4,6
2002,17462,4,3.5,2910,5260,2.0,0,0,3,9,2910,0,2012,0,200.5168,5.117000000000004,2910,5260,2,4,6
2003,8888,3,1.0,1070,7140,1.0,0,0,3,7,1070,0,1989,0,200.5427,4.712000000000003,1390,2374,2,4,6
2004,7973,3,1.0,1240,11108,1.0,0,0,4,7,1240,0,1952,0,200.4465,4.646000000000001,2220,16533,2,4,6
2005,20512,4,2.5,2770,45514,2.0,0,0,4,9,2770,0,1989,0,200.7751,4.912000000000006,2940,49495,2,4,6
2006,21284,3,2.5,2660,13367,2.0,0,2,3,10,2660,0,1992,0,200.6501,4.782999999999987,2660,13367,2,4,6
2007,15985,4,2.5,2000,5962,2.0,0,0,3,8,2000,0,1999,0,200.7695,4.650000000000006,1790,10500,2,4,6
2008,3041,3,2.0,1670,7757,1.0,0,0,3,8,1670,0,1992,0,200.3802,4.792999999999992,2290,7859,2,4,6
2009,13576,3,1.5,1020,9072,1.0,0,0,3,7,920,100,1930,0,200.695,4.698999999999998,1620,7930,2,4,6
2010,17432,4,2.5,3290,6203,2.0,0,0,3,9,3290,0,2008,0,200.5441,5.1400000000000015,2990,6835,2,4,6
2011,6269,4,1.75,1650,7800,1.0,0,0,3,8,1650,0,1968,0,200.4507,4.861000000000004,1750,10400,2,4,6
2012,5250,3,2.5,2070,12708,2.0,0,0,3,8,2070,0,1996,0,200.5295,4.819999999999993,2620,9617,2,4,6
2013,17481,5,2.75,2660,8737,1.0,0,4,5,8,1470,1190,1969,0,200.5667,4.844999999999999,3280,8783,2,4,6
2014,5530,3,2.25,1830,7897,1.0,0,0,4,8,1290,540,1986,0,200.6914,4.897000000000006,1990,8306,2,4,6
2015,20183,2,1.0,960,4920,1.0,0,0,3,6,960,0,1942,0,200.6946,4.637999999999991,1010,5040,2,4,6
2016,5010,3,2.5,1780,1487,3.0,0,0,3,8,1600,180,2006,0,200.6539,4.649000000000001,1780,1300,2,4,6
2017,3897,3,1.75,1730,11325,1.0,0,0,5,7,1730,0,1972,0,200.3921,4.817999999999998,2030,17859,2,4,6
2018,3264,4,2.25,2740,88426,2.0,0,0,3,7,2740,0,1991,0,200.4734,4.994,2740,62726,2,4,6
2019,15853,5,2.5,2300,23345,1.0,0,0,5,7,1170,1130,1967,0,200.4739,4.88600000000001,2280,23345,2,4,6
2020,20203,3,3.25,1540,1487,2.0,0,0,3,8,1540,0,2011,0,200.5397,4.972999999999999,1620,1104,2,4,6
2021,5417,4,2.5,2310,8030,2.0,0,0,3,7,2310,0,1978,0,200.7433,5.0179999999999865,1780,8041,2,4,6
2022,10013,3,2.25,2080,4252,1.5,0,0,3,7,1550,530,2003,0,200.4203,4.842999999999988,2080,2275,2,4,6
2023,10907,2,1.0,770,8149,1.0,0,0,5,6,770,0,1948,0,200.7406,4.697999999999993,770,8150,2,4,6
